model_raw,model,scenario_id,direction,incentive_type,repeat,agent,turn,value,pair_baseline_mean,ratio
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,alpha,1,0.914368748664856,0.8781618773937225,1.0412302927321224
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,alpha,2,0.5542052984237671,0.8781618773937225,0.6310969682134014
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,alpha,3,0.7553583979606628,0.8781618773937225,0.8601584940153341
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,alpha,4,0.7713685631752014,0.8781618773937225,0.8783899449888776
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,alpha,5,0.8694071769714355,0.8781618773937225,0.9900306530633397
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,beta,1,0.9105937480926514,0.8781618773937225,1.0369315402248873
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,beta,2,0.8972249627113342,0.8781618773937225,1.021707939969096
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,beta,3,0.9572455286979675,0.8781618773937225,1.090055892131136
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,beta,4,0.910003125667572,0.8781618773937225,1.03625897353726
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,4,beta,5,0.9551483988761902,0.8781618773937225,1.0876678018760666
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,alpha,1,0.9061288833618164,0.8781618773937225,1.0318472102786977
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,alpha,2,0.8490450382232666,0.8781618773937225,0.9668434261153864
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,alpha,3,0.8117794990539551,0.8781618773937225,0.9244075835576212
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,alpha,4,0.7898526191711426,0.8781618773937225,0.8994385198265824
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,alpha,5,0.8274564743041992,0.8781618773937225,0.9422596170537364
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,beta,1,0.9084384441375732,0.8781618773937225,1.0344772046284996
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,beta,2,0.9268276691436768,0.8781618773937225,1.0554177914149363
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,beta,3,0.9226900339126587,0.8781618773937225,1.050706091513663
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,beta,4,0.8941629528999329,0.8781618773937225,1.0182211001389625
openai/gpt-5.4,GPT-5.4,promotion_committee,negative,historical,5,beta,5,0.9173916578292847,0.8781618773937225,1.0446726070049766
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,alpha,1,0.7556696534156799,0.8781618773937225,0.8605129337411177
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,alpha,2,0.6722469329833984,0.8781618773937225,0.7655159604269607
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,alpha,3,0.7195152044296265,0.8781618773937225,0.8193423364779395
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,alpha,4,0.8038266897201538,0.8781618773937225,0.9153513838539808
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,alpha,5,0.700395941734314,0.8781618773937225,0.7975704249574165
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,beta,1,0.9025205373764038,0.8781618773937225,1.0277382343845018
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,beta,2,0.9167652130126953,0.8781618773937225,1.0439592478479511
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,beta,3,0.9524620771408081,0.8781618773937225,1.0846087739171728
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,beta,4,0.9039313793182373,0.8781618773937225,1.029344819660124
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,1,beta,5,0.9471482038497925,0.8781618773937225,1.0785576420839549
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,alpha,1,0.6941558122634888,0.8781618773937225,0.7904645261118128
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,alpha,2,0.6659098863601685,0.8781618773937225,0.7582996979287098
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,alpha,3,0.6466285586357117,0.8781618773937225,0.7363432361181819
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,alpha,4,0.6704100966453552,0.8781618773937225,0.7634242773496963
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,alpha,5,0.6923776865005493,0.8781618773937225,0.788439699244793
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,beta,1,0.8291032314300537,0.8781618773937225,0.9441348489081889
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,beta,2,0.8603039383888245,0.8781618773937225,0.9796644110105323
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,beta,3,0.879880964756012,0.8781618773937225,1.0019575973479873
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,beta,4,0.8103674650192261,0.8781618773937225,0.9227996407954966
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,2,beta,5,0.7692474126815796,0.8781618773937225,0.8759745013807844
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,alpha,1,0.8008581399917603,0.8781618773937225,0.9119709709656375
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,alpha,2,0.6626954078674316,0.8781618773937225,0.7546392355749157
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,alpha,3,0.7268095016479492,0.8781618773937225,0.8276486606376392
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,alpha,4,0.7394393086433411,0.8781618773937225,0.842030755010576
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,alpha,5,0.7922727465629578,0.8781618773937225,0.9021944210494843
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,beta,1,0.8993946313858032,0.8781618773937225,1.0241786332778382
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,beta,2,0.9030842781066895,0.8781618773937225,1.0283801897514995
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,beta,3,0.9241851568222046,0.8781618773937225,1.0524086510850068
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,beta,4,0.9436753988265991,0.8781618773937225,1.074603012405085
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,3,beta,5,0.8788987994194031,0.8781618773937225,1.0008391642186378
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,alpha,1,0.8113917708396912,0.8781618773937225,0.9239660610727068
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,alpha,2,0.7195156812667847,0.8781618773937225,0.8193428794725405
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,alpha,3,0.7565966844558716,0.8781618773937225,0.8615685831197301
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,alpha,4,0.7839988470077515,0.8781618773937225,0.8927725823564153
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,alpha,5,0.7965978384017944,0.8781618773937225,0.9071195857032643
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,beta,1,0.7859965562820435,0.8781618773937225,0.8950474582371822
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,beta,2,0.8207887411117554,0.8781618773937225,0.9346667877997122
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,beta,3,0.8770569562911987,0.8781618773937225,0.9987417796980631
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,beta,4,0.8844354152679443,0.8781618773937225,1.007143942404834
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,4,beta,5,0.9441626071929932,0.8781618773937225,1.075157817138627
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,alpha,1,0.7815466523170471,0.8781618773937225,0.8899801647465981
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,alpha,2,0.7632553577423096,0.8781618773937225,0.8691510954763357
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,alpha,3,0.6734532117843628,0.8781618773937225,0.7668896010187665
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,alpha,4,0.7709203362464905,0.8781618773937225,0.8778795300639651
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,alpha,5,0.7327789664268494,0.8781618773937225,0.8344463421728668
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,beta,1,0.8906504511833191,0.8781618773937225,1.0142212661595618
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,beta,2,0.8770135641098022,0.8781618773937225,0.9986923671893747
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,beta,3,0.9149261116981506,0.8781618773937225,1.0418649855463322
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,beta,4,0.923446536064148,0.8781618773937225,1.051567552448103
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,future,5,beta,5,0.9129594564437866,0.8781618773937225,1.0396254721889535
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,alpha,1,0.6408451199531555,0.8781618773937225,0.7297573903516579
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,alpha,2,0.7320008873939514,0.8781618773937225,0.8335603107327328
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,alpha,3,0.709038257598877,0.8781618773937225,0.8074117948540606
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,alpha,4,0.8032568693161011,0.8781618773937225,0.9147025053058209
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,alpha,5,0.851520299911499,0.8781618773937225,0.9696621110890256
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,beta,1,0.9064337015151978,0.8781618773937225,1.0321943195773684
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,beta,2,0.8645281791687012,0.8781618773937225,0.984474732306207
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,beta,3,0.8768000602722168,0.8781618773937225,0.9984492413567901
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,beta,4,0.8603872060775757,0.8781618773937225,0.9797592314427268
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,1,beta,5,0.9359292984008789,0.8781618773937225,1.0657822008609654
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,alpha,1,0.7050471305847168,0.8781618773937225,0.8028669300439354
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,alpha,2,0.7131934762001038,0.8781618773937225,0.8121435176812447
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,alpha,3,0.7343699932098389,0.8781618773937225,0.8362581115333309
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,alpha,4,0.7418374419212341,0.8781618773937225,0.8447616106075081
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,alpha,5,0.7632557153701782,0.8781618773937225,0.8691515027222865
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,beta,1,0.9041563272476196,0.8781618773937225,1.029600977363132
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,beta,2,0.7762919068336487,0.8781618773937225,0.8839963642439006
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,beta,3,0.8938387632369995,0.8781618773937225,1.0178519316846275
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,beta,4,0.9210668206214905,0.8781618773937225,1.0488576700176333
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,2,beta,5,0.9046291708946228,0.8781618773937225,1.0301394243843196
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,alpha,1,0.7323160171508789,0.8781618773937225,0.8339191622896494
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,alpha,2,0.9125270843505859,0.8781618773937225,1.0391331118345233
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,alpha,3,0.80997633934021,0.8781618773937225,0.9223542494740503
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,alpha,4,0.7419198751449585,0.8781618773937225,0.844855480799151
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,alpha,5,0.8308241963386536,0.8781618773937225,0.9460945842974174
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,beta,1,0.8990437984466553,0.8781618773937225,1.023779125000174
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,beta,2,0.9184592366218567,0.8781618773937225,1.0458883040422249
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,beta,3,0.9009523391723633,0.8781618773937225,1.0259524608905592
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,beta,4,0.908869206905365,0.8781618773937225,1.0349677323761515
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,3,beta,5,0.861661970615387,0.8781618773937225,0.9812108596340969
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,alpha,1,0.7802597284317017,0.8781618773937225,0.8885146901929032
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,alpha,2,0.6330094337463379,0.8781618773937225,0.720834563696881
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,alpha,3,0.9106513857841492,0.8781618773937225,1.0369971746972797
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,alpha,4,0.9099162220954895,0.8781618773937225,1.036160012771233
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,alpha,5,0.9230934381484985,0.8781618773937225,1.0511654649460842
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,beta,1,0.924587607383728,0.8781618773937225,1.052866938528226
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,beta,2,0.9177538752555847,0.8781618773937225,1.045085079278739
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,beta,3,0.8841928243637085,0.8781618773937225,1.0068676939015904
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,beta,4,0.9005904793739319,0.8781618773937225,1.0255403958627476
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,4,beta,5,0.9194885492324829,0.8781618773937225,1.0470604257627454
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,alpha,1,0.7414240837097168,0.8781618773937225,0.8442909021627916
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,alpha,2,0.7728657722473145,0.8781618773937225,0.8800948801616006
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,alpha,3,0.7696964740753174,0.8781618773937225,0.8764858665462486
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,alpha,4,0.7189775705337524,0.8781618773937225,0.818730110065345
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,alpha,5,0.8362653851509094,0.8781618773937225,0.9522906956890946
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,beta,1,0.9003021121025085,0.8781618773937225,1.0252120198778105
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,beta,2,0.9012917280197144,0.8781618773937225,1.0263389372978002
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,beta,3,0.9000824093818665,0.8781618773937225,1.0249618351154133
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,beta,4,0.8587824106216431,0.8781618773937225,0.9779317831131598
openai/gpt-5.4,GPT-5.4,promotion_committee,positive,historical,5,beta,5,0.8970401883125305,0.8781618773937225,1.02149752956122
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,alpha,1,0.8789019584655762,0.8409587371349335,1.0451190048395378
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,alpha,2,0.7160199880599976,0.8409587371349335,0.8514329615022607
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,alpha,3,0.6399405598640442,0.8409587371349335,0.7609654690600646
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,alpha,4,0.7322056889533997,0.8409587371349335,0.8706796857215073
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,alpha,5,0.9181880950927734,0.8409587371349335,1.0918348957535693
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,beta,1,0.8541349768638611,0.8409587371349335,1.015668116813695
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,beta,2,0.8563130497932434,0.8409587371349335,1.0182581046849226
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,beta,3,0.9488143920898438,0.8409587371349335,1.1282532069556281
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,beta,4,0.9537062644958496,0.8409587371349335,1.1340702253062216
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,1,beta,5,0.9651570320129395,0.8409587371349335,1.1476865503545843
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,alpha,1,0.73390793800354,0.8409587371349335,0.8727038623843717
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,alpha,2,0.707115888595581,0.8409587371349335,0.8408449277840405
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,alpha,3,0.6142627596855164,0.8409587371349335,0.7304315093725658
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,alpha,4,0.7918055057525635,0.8409587371349335,0.9415509593849629
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,alpha,5,0.9517691135406494,0.8409587371349335,1.131766722328418
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,beta,1,0.9148153066635132,0.8409587371349335,1.087824248999662
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,beta,2,0.8253775835037231,0.8409587371349335,0.9814721544076064
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,beta,3,0.8349452018737793,0.8409587371349335,0.9928491910534852
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,beta,4,0.8622376918792725,0.8409587371349335,1.0253032090692515
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,2,beta,5,0.8722206950187683,0.8409587371349335,1.0371741876305862
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,alpha,1,0.9255176782608032,0.8409587371349335,1.1005506422514308
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,alpha,2,0.8214403390884399,0.8409587371349335,0.9767903023244744
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,alpha,3,0.7768228650093079,0.8409587371349335,0.9237348168304541
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,alpha,4,0.7909364700317383,0.8409587371349335,0.9405175725106129
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,alpha,5,0.8851698637008667,0.8409587371349335,1.0525722899515335
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,beta,1,0.9252405762672424,0.8409587371349335,1.1002211350100828
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,beta,2,0.9259335398674011,0.8409587371349335,1.1010451511830042
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,beta,3,0.8574218153953552,0.8409587371349335,1.0195765589124026
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,beta,4,0.9621255993843079,0.8409587371349335,1.1440818162638733
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,3,beta,5,0.889101505279541,0.8409587371349335,1.0572474795952835
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,alpha,1,0.636647641658783,0.8409587371349335,0.7570497975058573
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,alpha,2,0.845030665397644,0.8409587371349335,1.0048420072030921
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,alpha,3,0.8310051560401917,0.8409587371349335,0.9881640077506624
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,alpha,4,0.5768049359321594,0.8409587371349335,0.6858897000074926
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,alpha,5,0.7939193248748779,0.8409587371349335,0.9440645418343421
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,beta,1,0.7636840343475342,0.8409587371349335,0.9081111838487261
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,beta,2,0.8442911505699158,0.8409587371349335,1.0039626360816887
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,beta,3,0.9334050416946411,0.8409587371349335,1.1099296558528702
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,beta,4,0.9249486923217773,0.8409587371349335,1.099874050269089
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,4,beta,5,0.8536322116851807,0.8409587371349335,1.0150702691946867
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,alpha,1,0.8075494170188904,0.8409587371349335,0.9602723431712411
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,alpha,2,0.5791546106338501,0.8409587371349335,0.6886837428040462
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,alpha,3,0.8788944482803345,0.8409587371349335,1.0451100743356854
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,alpha,4,0.8387404084205627,0.8409587371349335,0.9973621432105831
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,alpha,5,0.9371718764305115,0.8409587371349335,1.1144088705509703
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,beta,1,0.7381525039672852,0.8409587371349335,0.8777511563553053
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,beta,2,0.8823677897453308,0.8409587371349335,1.0492402906133944
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,beta,3,0.7598665952682495,0.8409587371349335,0.9035717945651445
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,beta,4,0.8182435631752014,0.8409587371349335,0.9729889553949811
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,future,5,beta,5,0.8537346720695496,0.8409587371349335,1.0151921067829588
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,alpha,1,0.48434722423553467,0.8409587371349335,0.5759464797115488
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,alpha,2,0.8352793455123901,0.8409587371349335,0.9932465275979027
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,alpha,3,0.8257232904434204,0.8409587371349335,0.981883241092876
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,alpha,4,0.8544502258300781,0.8409587371349335,1.016042985344452
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,alpha,5,0.8827710151672363,0.8409587371349335,1.049719773617851
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,beta,1,0.9163416624069214,0.8409587371349335,1.0896392675921418
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,beta,2,0.8867365121841431,0.8409587371349335,1.0544352214059516
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,beta,3,0.8665138483047485,0.8409587371349335,1.030388067857977
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,beta,4,0.8596891164779663,0.8409587371349335,1.0222726496746386
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,1,beta,5,0.8192778825759888,0.8409587371349335,0.9742188842310987
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,alpha,1,0.7586351633071899,0.8409587371349335,0.9021074754414085
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,alpha,2,0.8489915132522583,0.8409587371349335,1.0095519265840458
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,alpha,3,0.7857694029808044,0.8409587371349335,0.9343733149831419
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,alpha,4,0.815782904624939,0.8409587371349335,0.9700629395970529
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,alpha,5,0.6985772848129272,0.8409587371349335,0.8306915119199708
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,beta,1,0.8941969871520996,0.8409587371349335,1.0633066138280978
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,beta,2,0.8754451274871826,0.8409587371349335,1.0410084214949011
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,beta,3,0.8783822059631348,0.8409587371349335,1.0445009572713395
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,beta,4,0.8359930515289307,0.8409587371349335,0.9940952089719401
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,2,beta,5,0.892559289932251,0.8409587371349335,1.0613591969721554
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,alpha,1,0.7839339971542358,0.8409587371349335,0.932190799069434
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,alpha,2,0.8297362327575684,0.8409587371349335,0.986655106984679
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,alpha,3,0.6801548600196838,0.8409587371349335,0.8087850568470301
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,alpha,4,0.6174989938735962,0.8409587371349335,0.7342797768857917
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,alpha,5,0.8548916578292847,0.8409587371349335,1.0165679005153323
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,beta,1,0.871375560760498,0.8409587371349335,1.0361692224391315
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,beta,2,0.7522980570793152,0.8409587371349335,0.8945719021153442
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,beta,3,0.876707911491394,0.8409587371349335,1.0425100219283703
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,beta,4,0.782336950302124,0.8409587371349335,0.9302917203375182
openai/gpt-oss-120b,GPT-OSS-120B,faculty_manuscript_submission,negative,historical,3,beta,5,0.9035978317260742,0.8409587371349335,1.0744853365868414
