panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,10,-0.32551734528601944,0.7909231185913086
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,11,-0.3424857262716906,0.7866320610046387
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,12,-0.33438969484261777,0.7404539585113525
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,13,-0.31721009826222185,0.8079830408096313
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,14,-0.3284142244799492,0.7251049280166626
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,15,-0.3353921715434124,0.828237771987915
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,16,-0.33490818417589446,0.7031925320625305
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,17,-0.35686029156661536,0.8045826554298401
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,18,-0.3803496662271572,0.8415381908416748
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,19,-0.3454423045260169,0.6421332359313965
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,20,-0.3645457181375205,0.8526721000671387
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,21,-0.3478665366396813,0.7447181940078735
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,22,-0.3096073356989377,0.715080201625824
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,23,-0.36288120421558073,0.8733776807785034
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,24,-0.37798596421474034,0.6599261164665222
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,25,-0.3588009852861083,0.7673507928848267
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,26,-0.3577509368320652,0.6517379283905029
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,27,-0.32607517973348704,0.8288382291793823
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,28,-0.33509523489865006,0.41603878140449524
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,29,-0.3155847540168485,0.8719330430030823
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,30,-0.3258690355318447,0.8483303785324097
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,31,-0.34805072991615393,0.815010666847229
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,32,-0.312994246918721,0.810744047164917
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,33,-0.36864032888793746,0.7267107367515564
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,34,-0.381046761710488,0.6099751591682434
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,35,-0.37525588397329485,0.8934369683265686
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,36,-0.3208770958487053,0.6102063059806824
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,37,-0.3432785581983807,0.7395780682563782
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,38,-0.3691306270031103,0.7886020541191101
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,39,-0.33991014934111075,0.8260504007339478
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,40,-0.36990115916666755,0.9077516794204712
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,41,-0.3231164477433147,0.8000530004501343
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,42,-0.3446305603006334,0.7392301559448242
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,43,-0.35023217455570255,0.7514066696166992
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,44,-0.35706996033328264,0.797081470489502
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,45,-0.32879569699177563,0.8263263702392578
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,46,-0.35188411549240844,0.6719364523887634
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,47,-0.3754621069388153,0.7228156328201294
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,48,-0.3728514924176357,0.7332488894462585
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,3,_child3,49,-0.30027680084874175,0.5951151847839355
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,0,-0.30486206059914583,0.8949981927871704
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,1,-0.32282518649227554,0.6014627814292908
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,2,-0.36013518331448136,0.8621299266815186
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,4,_child4,3,-0.2996508315480958,0.7584140300750732
